#HEADER
#TITLES
 , ,4-DHQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
809,7917.299000,0.006137848
810,7917.300000,1.277924E-4
811,7917.301000,-0.00463295
812,7917.302000,-0.002759933
813,7917.303000,0.006254196
814,7917.304000,-0.009712219
815,7917.305000,0.01094818
816,7917.306000,0.007192612
817,7917.307000,-0.001134872
818,7917.308000,0.03552628
819,7917.309000,0.008016586
820,7917.310000,0.02720451
821,7917.311000,0.05724144
822,7917.312000,-0.07824516
823,7917.313000,-0.07135391
824,7917.314000,-0.06066704
825,7917.315000,-0.09675026
826,7917.316000,-0.08791161
827,7917.317000,-0.07836151
828,7917.318000,-0.1139069
829,7917.319000,-0.2011147
830,7917.320000,-0.2424355
831,7917.321000,-0.2464523
832,7917.322000,0.08707428
833,7917.323000,0.3826904
834,7917.324000,0.5268335
835,7917.325000,0.3775024
836,7917.326000,0.006828308
837,7917.327000,-0.3282375
838,7917.328000,-0.6393013
839,7917.329000,-0.328907
840,7917.330000,-0.09072685
841,7917.331000,0.1882772
842,7917.332000,0.2567472
843,7917.333000,-0.01408386
844,7917.334000,0.09222412
845,7917.335000,-0.01263237
846,7917.336000,-0.02920341
847,7917.337000,-0.0669651
848,7917.338000,-2.708435E-4
849,7917.339000,0.1783772
850,7917.340000,0.1571617
851,7917.341000,0.03312874
852,7917.342000,0.002977371
853,7917.343000,0.05514908
854,7917.344000,0.1516609
855,7917.345000,0.07300186
856,7917.346000,0.1177673
857,7917.347000,0.1802912
858,7917.348000,0.09903336
859,7917.349000,0.07851982
860,7917.350000,0.2391272
861,7917.351000,0.2018499
862,7917.352000,0.1156654
863,7917.353000,0.2227373
864,7917.354000,0.1885986
865,7917.355000,0.1412849
866,7917.356000,0.2650757
867,7917.357000,0.1850195
868,7917.358000,0.2113438
869,7917.359000,0.2197638
870,7917.360000,0.1823587
871,7917.361000,0.09517479
872,7917.362000,0.1932449
873,7917.363000,0.4850025
874,7917.364000,-0.2100163
875,7917.365000,0.2475176
876,7917.366000,0.1286125
877,7917.367000,0.1443386
878,7917.368000,0.1522694
879,7917.369000,0.1562328
880,7917.370000,0.2511263
