#HEADER
#TITLES
 , ,4-DCQ
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
671,7840.432000,-0.1420975
672,7840.433000,-0.1402359
673,7840.434000,-0.1356659
674,7840.435000,-0.1280365
675,7840.436000,-0.1204758
676,7840.437000,-0.1120148
677,7840.438000,-0.1058197
678,7840.439000,-0.1025162
679,7840.440000,-0.09994507
680,7840.441000,-0.09905243
681,7840.442000,-0.09873199
682,7840.443000,-0.09885406
683,7840.444000,-0.100853
684,7840.445000,-0.1045303
685,7840.446000,-0.1064301
686,7840.447000,-0.1064682
687,7840.448000,-0.1062241
688,7840.449000,-0.1048355
689,7840.450000,-0.1047363
690,7840.451000,-0.1061172
691,7840.452000,-0.1070709
692,7840.453000,-0.1081619
693,7840.454000,-0.1087875
694,7840.455000,-0.1086731
695,7840.456000,-0.1085052
696,7840.457000,-0.1080475
697,7840.458000,-0.1072235
698,7840.459000,-0.1060638
699,7840.460000,-0.1044083
700,7840.461000,-0.102211
701,7840.462000,-0.1006927
702,7840.463000,-0.09989166
703,7840.464000,-0.09920502
704,7840.465000,-0.09893036
705,7840.466000,-0.0983429
706,7840.467000,-0.09737396
707,7840.468000,-0.09661102
708,7840.469000,-0.09590912
709,7840.470000,-0.09352112
710,7840.471000,-0.08932495
711,7840.472000,-0.08403015
712,7840.473000,-0.07714081
713,7840.474000,-0.06980896
714,7840.475000,-0.0620575
715,7840.476000,-0.0528717
716,7840.477000,-0.04248047
717,7840.478000,-0.0473175
718,7840.479000,-0.06894684
719,7840.480000,-0.0997467
720,7840.481000,-0.1444397
721,7840.482000,-0.1933136
722,7840.483000,-0.2460098
723,7840.484000,-0.3116455
724,7840.485000,-0.3884583
725,7840.486000,-0.3906403
726,7840.487000,-0.3108749
727,7840.488000,-0.1884613
728,7840.489000,8.773804E-4
729,7840.490000,0.2051544
730,7840.491000,0.4221725
731,7840.492000,0.6997833
732,7840.493000,1.028168
733,7840.494000,0.9791946
734,7840.495000,0.5165176
735,7840.496000,-0.1646118
736,7840.497000,-1.185463
737,7840.498000,-1.616524
738,7840.499000,-1.378128
739,7840.500000,-1.022377
740,7840.501000,-0.3053131
741,7840.502000,0.1266632
742,7840.503000,0.1948395
743,7840.504000,0.4168777
744,7840.505000,0.6309128
745,7840.506000,0.6620407
746,7840.507000,0.5416412
747,7840.508000,0.2248917
748,7840.509000,-0.3314514
749,7840.510000,-0.5671005
750,7840.511000,-0.4601974
751,7840.512000,-0.3223724
752,7840.513000,-0.01792145
753,7840.514000,0.111969
754,7840.515000,0.02308655
755,7840.516000,-0.01004028
756,7840.517000,-0.07391357
757,7840.518000,-0.1020432
758,7840.519000,-0.06186676
759,7840.520000,-0.05279541
760,7840.521000,-0.05181122
761,7840.522000,-0.04756927
762,7840.523000,-0.05215454
763,7840.524000,-0.05252838
764,7840.525000,-0.05001068
765,7840.526000,-0.04940033
766,7840.527000,-0.04885101
767,7840.528000,-0.0480423
768,7840.529000,-0.04729462
769,7840.530000,-0.04655457
770,7840.531000,-0.04584503
771,7840.532000,-0.04512787
772,7840.533000,-0.04443359
773,7840.534000,-0.04373932
774,7840.535000,-0.04303741
775,7840.536000,-0.04234314
776,7840.537000,-0.04163361
777,7840.538000,-0.04094696
778,7840.539000,-0.04024506
