#HEADER
#TITLES
 , ,D-Z1Q
#UNITS
 , ,KN
#DATATYPES
Huge,Double,Float
#DATA
666,7621.308000,-0.6280267
667,7621.309000,-0.6383641
668,7621.310000,-0.6460482
669,7621.311000,-0.4989105
670,7621.312000,-0.5180821
671,7621.313000,-0.6556662
672,7621.314000,-0.6736954
673,7621.315000,-0.6035087
674,7621.316000,-0.719281
675,7621.317000,-0.7176173
676,7621.318000,-0.7089322
677,7621.319000,-0.6099541
678,7621.320000,-0.73931
679,7621.321000,-0.737042
680,7621.322000,-0.7485125
681,7621.323000,-0.6690139
682,7621.324000,-0.6443279
683,7621.325000,-0.6050554
684,7621.326000,-0.5746492
685,7621.327000,-0.8237886
686,7621.328000,-0.8331365
687,7621.329000,-0.7255242
688,7621.330000,-0.6743941
689,7621.331000,-0.6343039
690,7621.332000,-0.6230373
691,7621.333000,-0.6708305
692,7621.334000,-0.6670536
693,7621.335000,-0.620469
694,7621.336000,-0.6197344
695,7621.337000,-0.6069325
696,7621.338000,-0.6230562
697,7621.339000,-0.5898967
698,7621.340000,-0.5900798
699,7621.341000,-0.4431649
700,7621.342000,-0.4270714
701,7621.343000,-0.5388798
702,7621.344000,-0.5416785
703,7621.345000,-0.7658619
704,7621.346000,-0.8061674
705,7621.347000,-0.7251069
706,7621.348000,-0.6383736
707,7621.349000,-0.4949485
708,7621.350000,-0.4248978
709,7621.351000,-0.4540802
710,7621.352000,-0.4777616
711,7621.353000,-0.5340775
712,7621.354000,-0.56617
713,7621.355000,-0.5617265
714,7621.356000,-0.5780447
715,7621.357000,-0.5997866
716,7621.358000,-0.5656507
717,7621.359000,-0.4761129
718,7621.360000,-0.4331863
719,7621.361000,-0.4297172
720,7621.362000,-0.4799295
721,7621.363000,-0.6098681
722,7621.364000,-0.6115885
723,7621.365000,-0.482191
724,7621.366000,-0.4721424
725,7621.367000,-0.539013
726,7621.368000,-0.5485818
727,7621.369000,-0.5330039
728,7621.370000,-0.5371642
729,7621.371000,-0.5443781
730,7621.372000,-0.5648094
731,7621.373000,-0.6040592
732,7621.374000,-0.5611759
733,7621.375000,-0.6073319
734,7621.376000,-0.6068768
735,7621.377000,-0.6153824
736,7621.378000,-0.6380327
737,7621.379000,-0.6768425
738,7621.380000,-0.695967
739,7621.381000,-0.6822435
740,7621.382000,-0.7034113
741,7621.383000,-0.7489592
742,7621.384000,-0.7726688
743,7621.385000,-0.782198
744,7621.386000,-0.8253947
745,7621.387000,-0.7450198
746,7621.388000,-0.7407557
747,7621.389000,-0.8368539
748,7621.390000,-0.8529493
749,7621.391000,-0.8331375
750,7621.392000,-0.8458241
751,7621.393000,-0.8736714
752,7621.394000,-0.8785324
753,7621.395000,-0.8678266
754,7621.396000,-0.927927
755,7621.397000,-0.9059982
756,7621.398000,-0.9244069
757,7621.399000,-0.9331864
758,7621.400000,-0.9386213
759,7621.401000,-0.9401982
760,7621.402000,-0.9507359
761,7621.403000,-0.9707385
762,7621.404000,-0.9395165
763,7621.405000,-0.9384816
764,7621.406000,-0.9739035
765,7621.407000,-0.9748629
766,7621.408000,-0.924575
767,7621.409000,-0.9563238
768,7621.410000,-0.946298
769,7621.411000,-0.9497916
770,7621.412000,-0.9212739
771,7621.413000,-0.912266
772,7621.414000,-0.9211984
773,7621.415000,-0.9102548
774,7621.416000,-0.8724137
775,7621.417000,-0.8839636
776,7621.418000,-0.8521109
777,7621.419000,-0.8256497
778,7621.420000,-0.8252002
779,7621.421000,-0.8581728
780,7621.422000,-0.7283711
781,7621.423000,-0.7942955
782,7621.424000,-0.7873988
783,7621.425000,-0.7761587
784,7621.426000,-0.7851421
785,7621.427000,-0.7970168
786,7621.428000,-0.789461
787,7621.429000,-0.805343
788,7621.430000,-0.7960272
789,7621.431000,-0.734909
790,7621.432000,-0.6417964
791,7621.433000,-0.5415775
792,7621.434000,-0.494043
793,7621.435000,-0.5238863
794,7621.436000,-0.5722367
795,7621.437000,-0.6650528
796,7621.438000,-0.7479979
797,7621.439000,-0.814893
798,7621.440000,-0.8189305
799,7621.441000,-0.737685
800,7621.442000,-0.679577
801,7621.443000,-0.6295516
802,7621.444000,-0.7350903
803,7621.445000,-0.7579841
804,7621.446000,-0.8236819
805,7621.447000,-0.8499354
806,7621.448000,-0.7873422
807,7621.449000,-0.8172328
808,7621.450000,-0.8123624
809,7621.451000,-0.8454106
810,7621.452000,-0.8697888
811,7621.453000,-0.8999249
812,7621.454000,-0.8790196
813,7621.455000,-0.7997324
814,7621.456000,-0.8709577
815,7621.457000,-0.9334658
816,7621.458000,-0.9215553
817,7621.459000,-0.91555
818,7621.460000,-0.9639249
819,7621.461000,-0.9608958
820,7621.462000,-0.9811968
821,7621.463000,-0.9894909
822,7621.464000,-1.01006
823,7621.465000,-1.041365
824,7621.466000,-1.076098
825,7621.467000,-1.11781
826,7621.468000,-1.10541
827,7621.469000,-1.17007
828,7621.470000,-1.195475
829,7621.471000,-1.227492
830,7621.472000,-1.263037
831,7621.473000,-1.301318
832,7621.474000,-1.331184
833,7621.475000,-1.35228
834,7621.476000,-1.431456
835,7621.477000,-1.475971
836,7621.478000,-1.465595
837,7621.479000,-1.522865
838,7621.480000,-1.526797
839,7621.481000,-1.524859
840,7621.482000,-1.557203
841,7621.483000,-1.610969
842,7621.484000,-1.560672
843,7621.485000,-1.576252
844,7621.486000,-1.563191
845,7621.487000,-1.572856
846,7621.488000,-1.573502
847,7621.489000,-1.572445
848,7621.490000,-1.565085
849,7621.491000,-1.548567
850,7621.492000,-1.541079
851,7621.493000,-1.541903
852,7621.494000,-1.486047
853,7621.495000,-1.485951
854,7621.496000,-1.472671
855,7621.497000,-1.439538
856,7621.498000,-1.427446
857,7621.499000,-1.422621
858,7621.500000,-1.42275
859,7621.501000,-1.430908
860,7621.502000,-1.390714
861,7621.503000,-1.296844
862,7621.504000,-1.261356
863,7621.505000,-1.277059
864,7621.506000,-1.328808
865,7621.507000,-1.336404
866,7621.508000,-1.324202
867,7621.509000,-1.251179
