#HEADER
#TITLES
 , ,Dfuchen1
#UNITS
 , ,kN
#DATATYPES
Huge,Double,Float
#DATA
763,7460.799000,4.007847
764,7460.800000,4.027867
765,7460.801000,4.021265
766,7460.802000,4.023173
767,7460.803000,4.015776
768,7460.804000,4.006935
769,7460.805000,3.995122
770,7460.806000,3.982632
771,7460.807000,3.970217
772,7460.808000,3.954832
773,7460.809000,3.937164
774,7460.810000,3.919234
775,7460.811000,3.900821
776,7460.812000,3.867287
777,7460.813000,3.846953
778,7460.814000,3.813504
779,7460.815000,3.776265
780,7460.816000,3.733288
781,7460.817000,3.683606
782,7460.818000,3.630695
783,7460.819000,3.574243
784,7460.820000,3.481451
785,7460.821000,3.423772
786,7460.822000,3.384453
787,7460.823000,3.4543
788,7460.824000,3.452046
789,7460.825000,3.409407
790,7460.826000,3.326221
791,7460.827000,3.17385
792,7460.828000,3.099909
793,7460.829000,3.104672
794,7460.830000,3.16745
795,7460.831000,3.326393
796,7460.832000,3.339578
797,7460.833000,3.221617
798,7460.834000,3.103446
799,7460.835000,2.985993
800,7460.836000,2.962521
801,7460.837000,3.080589
802,7460.838000,3.141936
803,7460.839000,3.174667
804,7460.840000,3.158089
805,7460.841000,3.073525
806,7460.842000,2.901273
807,7460.843000,2.800066
808,7460.844000,2.934975
809,7460.845000,2.946635
810,7460.846000,2.920892
811,7460.847000,3.054523
812,7460.848000,3.107609
813,7460.849000,2.946111
814,7460.850000,2.909005
815,7460.851000,2.896433
816,7460.852000,2.933033
817,7460.853000,2.937427
818,7460.854000,2.956508
819,7460.855000,2.951015
820,7460.856000,2.952687
821,7460.857000,2.953802
822,7460.858000,2.960732
823,7460.859000,2.976834
824,7460.860000,2.961384
825,7460.861000,2.913538
826,7460.862000,3.019139
827,7460.863000,2.883385
828,7460.864000,2.903178
829,7460.865000,2.946337
830,7460.866000,2.951737
831,7460.867000,2.93096
832,7460.868000,2.930107
833,7460.869000,2.937289
834,7460.870000,2.945614
835,7460.871000,2.961067
836,7460.872000,2.972533
837,7460.873000,3.011201
838,7460.874000,2.978275
839,7460.875000,2.939481
840,7460.876000,2.912702
841,7460.877000,2.910963
842,7460.878000,2.962433
843,7460.879000,3.058356
844,7460.880000,3.130068
845,7460.881000,3.13592
846,7460.882000,3.040574
847,7460.883000,2.836346
848,7460.884000,2.804534
849,7460.885000,2.89302
850,7460.886000,2.946081
851,7460.887000,3.122808
852,7460.888000,3.157705
853,7460.889000,3.111173
854,7460.890000,3.002305
855,7460.891000,2.818333
856,7460.892000,2.855158
857,7460.893000,2.978149
858,7460.894000,3.060465
859,7460.895000,3.09475
860,7460.896000,3.101367
861,7460.897000,3.036414
862,7460.898000,3.007622
863,7460.899000,3.006419
864,7460.900000,2.928722
865,7460.901000,3.026451
866,7460.902000,3.045189
867,7460.903000,3.072813
868,7460.904000,3.083821
869,7460.905000,3.048688
870,7460.906000,3.04653
871,7460.907000,3.086598
872,7460.908000,3.0841
873,7460.909000,3.112458
874,7460.910000,3.129225
875,7460.911000,3.148528
876,7460.912000,3.174301
877,7460.913000,3.206466
878,7460.914000,3.22547
879,7460.915000,3.23101
880,7460.916000,3.269009
881,7460.917000,3.275415
882,7460.918000,3.299461
883,7460.919000,3.386681
884,7460.920000,3.395507
885,7460.921000,3.348211
886,7460.922000,3.299789
887,7460.923000,3.230955
888,7460.924000,3.266479
889,7460.925000,3.424669
890,7460.926000,3.4724
891,7460.927000,3.345855
892,7460.928000,3.316027
893,7460.929000,3.309808
894,7460.930000,3.347164
895,7460.931000,3.408513
896,7460.932000,3.431462
897,7460.933000,3.400662
898,7460.934000,3.379731
899,7460.935000,3.269057
900,7460.936000,3.23728
901,7460.937000,3.301747
902,7460.938000,3.307379
903,7460.939000,3.290866
904,7460.940000,3.304103
905,7460.941000,3.280817
906,7460.942000,3.275359
907,7460.943000,3.199318
908,7460.944000,3.175853
909,7460.945000,3.179427
910,7460.946000,3.157669
911,7460.947000,3.12113
912,7460.948000,3.106868
913,7460.949000,3.108837
914,7460.950000,3.034524
915,7460.951000,2.967374
916,7460.952000,2.943485
917,7460.953000,2.929092
918,7460.954000,2.908231
919,7460.955000,2.88343
920,7460.956000,2.853306
921,7460.957000,2.813124
922,7460.958000,2.781266
923,7460.959000,2.6838
924,7460.960000,2.641806
925,7460.961000,2.630522
926,7460.962000,2.58847
927,7460.963000,2.525789
928,7460.964000,2.441041
929,7460.965000,2.38652
930,7460.966000,2.294205
931,7460.967000,2.287805
932,7460.968000,2.346886
933,7460.969000,2.383998
934,7460.970000,2.402436
935,7460.971000,2.352618
936,7460.972000,2.30856
937,7460.973000,2.246503
938,7460.974000,2.214519
939,7460.975000,2.222504
940,7460.976000,2.258734
941,7460.977000,2.277246
942,7460.978000,2.305772
943,7460.979000,2.318117
944,7460.980000,2.317382
945,7460.981000,2.34385
946,7460.982000,2.359462
947,7460.983000,2.382941
948,7460.984000,2.407072
949,7460.985000,2.432959
950,7460.986000,2.424694
951,7460.987000,2.402928
952,7460.988000,2.410269
953,7460.989000,2.452852
954,7460.990000,2.477166
955,7460.991000,2.471018
956,7460.992000,2.49866
957,7460.993000,2.545012
958,7460.994000,2.541402
959,7460.995000,2.586509
960,7460.996000,2.609806
961,7460.997000,2.64034
962,7460.998000,2.663708
963,7460.999000,2.679734
964,7461.000000,2.713923
965,7461.001000,2.751772
966,7461.002000,2.710346
967,7461.003000,2.734731
968,7461.004000,2.732564
969,7461.005000,2.733527
970,7461.006000,2.75432
971,7461.007000,2.779649
972,7461.008000,2.802852
973,7461.009000,2.80028
974,7461.010000,2.776766
975,7461.011000,2.74402
976,7461.012000,2.731922
977,7461.013000,2.750497
978,7461.014000,2.773184
979,7461.015000,2.770633
980,7461.016000,2.793993
981,7461.017000,2.824791
982,7461.018000,2.819773
983,7461.019000,2.77696
984,7461.020000,2.784292
985,7461.021000,2.8367
986,7461.022000,2.875343
987,7461.023000,2.915868
988,7461.024000,2.936848
989,7461.025000,2.92825
990,7461.026000,2.921549
991,7461.027000,2.908965
992,7461.028000,2.926593
993,7461.029000,2.982084
994,7461.030000,3.00336
995,7461.031000,2.997139
996,7461.032000,3.010972
997,7461.033000,3.033702
998,7461.034000,3.043943
999,7461.035000,3.046791
1000,7461.036000,3.08261
1001,7461.037000,3.081131
1002,7461.038000,3.082251
1003,7461.039000,3.064056
1004,7461.040000,3.051114
1005,7461.041000,3.009582
1006,7461.042000,3.00128
1007,7461.043000,3.018633
1008,7461.044000,3.048848
1009,7461.045000,3.088809
1010,7461.046000,3.113853
1011,7461.047000,3.115725
1012,7461.048000,3.071622
1013,7461.049000,3.009592
1014,7461.050000,2.983168
1015,7461.051000,3.007077
1016,7461.052000,3.016387
1017,7461.053000,3.029134
1018,7461.054000,3.031508
1019,7461.055000,3.013393
1020,7461.056000,2.99473
1021,7461.057000,2.968754
1022,7461.058000,2.949069
1023,7461.059000,2.938347
1024,7461.060000,2.924095
1025,7461.061000,2.910058
1026,7461.062000,2.891214
1027,7461.063000,2.865799
1028,7461.064000,2.8392
1029,7461.065000,2.809726
1030,7461.066000,2.806349
1031,7461.067000,2.832515
1032,7461.068000,2.826939
1033,7461.069000,2.793332
1034,7461.070000,2.760637
1035,7461.071000,2.726314
1036,7461.072000,2.689169
1037,7461.073000,2.655928
1038,7461.074000,2.707196
1039,7461.075000,2.704945
1040,7461.076000,2.621224
1041,7461.077000,2.635125
1042,7461.078000,2.583747
1043,7461.079000,2.588891
1044,7461.080000,2.587972
1045,7461.081000,2.572631
